SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Jan 15 12:00:03 GMT 2015
User: Dimitrios
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR+C1689
Integration Time (usec): 45000 (HR+C1689)
Spectra Averaged: 5 (HR+C1689)
Boxcar Smoothing: 0 (HR+C1689)
Correct for Electrical Dark: No (HR+C1689)
Strobe/Lamp Enabled: No (HR+C1689)
Correct for Detector Non-linearity: No (HR+C1689)
Correct for Stray Light: No (HR+C1689)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
354.40	877.80
354.87	880.20
355.34	876.20
355.81	872.40
356.28	882.60
356.74	863.20
357.21	877.40
357.68	880.60
358.15	870.20
358.62	881.80
359.08	873.80
359.55	903.00
360.02	871.60
360.49	877.40
360.96	875.00
361.42	869.40
361.89	881.60
362.36	861.40
362.83	871.60
363.29	885.40
363.76	863.60
364.23	871.20
364.70	880.20
365.16	878.40
365.63	882.40
366.10	882.80
366.57	870.00
367.03	877.80
367.50	875.00
367.97	867.40
368.44	873.00
368.90	884.00
369.37	880.00
369.84	881.80
370.31	882.40
370.77	867.60
371.24	874.60
371.71	886.60
372.17	869.40
372.64	875.20
373.11	882.80
373.58	876.80
374.04	876.80
374.51	886.80
374.98	872.40
375.44	877.20
375.91	875.20
376.38	871.20
376.84	874.60
377.31	878.00
377.78	872.20
378.24	873.20
378.71	881.00
379.18	868.00
379.65	867.80
380.11	893.20
380.58	879.60
381.04	884.40
381.51	883.80
381.98	872.60
382.44	878.20
382.91	889.40
383.38	867.60
383.84	873.80
384.31	883.00
384.78	878.60
385.24	880.40
385.71	1012.80
386.18	887.80
386.64	878.40
387.11	881.80
387.57	856.00
388.04	868.60
388.51	879.60
388.97	870.20
389.44	885.20
389.91	888.60
390.37	879.40
390.84	882.00
391.30	888.40
391.77	874.40
392.24	879.60
392.70	883.00
393.17	871.00
393.63	878.40
394.10	887.80
394.56	872.40
395.03	872.60
395.50	890.00
395.96	873.20
396.43	876.20
396.89	881.80
397.36	876.80
397.82	877.60
398.29	881.60
398.76	871.60
399.22	873.80
399.69	902.40
400.15	875.60
400.62	877.00
401.08	879.00
401.55	869.00
402.01	879.60
402.48	886.60
402.94	871.00
403.41	875.20
403.87	882.00
404.34	876.60
404.81	881.80
405.27	883.60
405.74	876.00
406.20	878.00
406.67	884.00
407.13	871.00
407.60	889.80
408.06	887.80
408.53	877.40
408.99	888.80
409.46	887.00
409.92	872.60
410.39	885.40
410.85	898.20
411.31	879.20
411.78	885.80
412.24	885.80
412.71	880.80
413.17	885.80
413.64	890.60
414.10	877.60
414.57	883.00
415.03	892.80
415.50	876.60
415.96	888.60
416.43	896.40
416.89	890.00
417.35	888.20
417.82	896.80
418.28	888.20
418.75	897.20
419.21	907.80
419.68	897.20
420.14	892.00
420.61	896.40
421.07	899.80
421.53	905.20
422.00	912.00
422.46	913.20
422.93	921.40
423.39	915.60
423.85	915.00
424.32	933.40
424.78	939.20
425.25	936.40
425.71	947.80
426.17	963.80
426.64	957.40
427.10	959.20
427.57	973.40
428.03	983.80
428.49	993.00
428.96	1010.80
429.42	1013.20
429.88	1029.00
430.35	1053.60
430.81	1057.00
431.28	1066.80
431.74	1098.20
432.20	1123.60
432.67	1134.00
433.13	1180.20
433.59	1192.00
434.06	1210.80
434.52	1260.00
434.98	1305.00
435.45	1324.20
435.91	1364.20
436.37	1404.80
436.84	1445.60
437.30	1499.00
437.76	1532.80
438.23	1595.00
438.69	1654.00
439.15	1716.80
439.62	1787.40
440.08	1870.60
440.54	1951.20
441.00	2045.80
441.47	2137.00
441.93	2300.20
442.39	2389.20
442.86	2506.00
443.32	2649.60
443.78	2796.40
444.25	2989.00
444.71	3111.80
445.17	3312.40
445.63	3493.40
446.10	3703.00
446.56	3932.80
447.02	4213.20
447.48	4461.00
447.95	4701.40
448.41	4919.20
448.87	5220.60
449.33	5563.20
449.80	5720.60
450.26	5975.60
450.72	6220.60
451.18	6488.40
451.65	6763.20
452.11	6983.60
452.57	7039.40
453.03	7355.20
453.50	7453.60
453.96	7596.40
454.42	7523.60
454.88	7696.20
455.35	7780.20
455.81	7802.80
456.27	7893.80
456.73	7631.60
457.19	7583.20
457.66	7503.60
458.12	7382.60
458.58	7388.00
459.04	7173.20
459.50	7104.60
459.97	7016.60
460.43	6924.20
460.89	6625.20
461.35	6587.20
461.81	6397.60
462.28	6265.60
462.74	6135.80
463.20	6100.60
463.66	6090.00
464.12	5903.60
464.58	5736.00
465.05	5755.40
465.51	5569.40
465.97	5554.40
466.43	5453.00
466.89	5376.40
467.35	5392.60
467.81	5268.60
468.28	5251.60
468.74	5098.60
469.20	5084.80
469.66	5027.60
470.12	4937.40
470.58	4813.00
471.04	4790.00
471.50	4702.40
471.97	4662.60
472.43	4599.40
472.89	4526.80
473.35	4501.20
473.81	4411.80
474.27	4311.40
474.73	4198.00
475.19	4189.40
475.65	4113.80
476.12	4075.60
476.58	4008.80
477.04	3938.60
477.50	3844.80
477.96	3882.80
478.42	3807.00
478.88	3771.80
479.34	3708.60
479.80	3661.60
480.26	3606.00
480.72	3582.40
481.18	3547.40
481.65	3505.80
482.11	3504.40
482.57	3464.20
483.03	3482.20
483.49	3458.80
483.95	3360.40
484.41	3436.80
484.87	3343.00
485.33	3290.40
485.79	3288.60
486.25	3266.20
486.71	3227.80
487.17	3190.40
487.63	3166.60
488.09	3157.00
488.55	3088.80
489.01	3091.00
489.47	3075.20
489.93	3049.60
490.39	3045.00
490.85	2996.60
491.31	3016.20
491.77	2991.40
492.23	2963.00
492.69	2955.60
493.15	2950.80
493.61	2938.60
494.07	2930.00
494.53	2885.00
494.99	2910.00
495.45	2915.60
495.91	2942.00
496.37	2945.00
496.83	2972.40
497.29	2972.60
497.75	2979.60
498.21	3013.20
498.67	3007.40
499.13	3057.80
499.59	3094.80
500.05	3096.80
500.51	3123.00
500.97	3187.20
501.43	3231.40
501.89	3263.20
502.35	3278.60
502.80	3331.00
503.26	3385.20
503.72	3421.40
504.18	3491.40
504.64	3518.20
505.10	3584.20
505.56	3671.80
506.02	3696.20
506.48	3751.40
506.94	3811.20
507.40	3842.00
507.86	3976.40
508.31	4028.20
508.77	4069.60
509.23	4168.20
509.69	4223.60
510.15	4282.20
510.61	4371.40
511.07	4482.40
511.53	4596.20
511.99	4660.40
512.44	4723.20
512.90	4868.00
513.36	4893.60
513.82	5014.00
514.28	5121.20
514.74	5257.00
515.20	5321.00
515.66	5456.60
516.11	5549.20
516.57	5656.60
517.03	5736.40
517.49	5868.40
517.95	5976.60
518.41	6064.40
518.87	6225.40
519.32	6343.20
519.78	6431.20
520.24	6577.40
520.70	6682.60
521.16	6839.80
521.62	6904.60
522.07	7024.20
522.53	7218.20
522.99	7305.00
523.45	7486.60
523.91	7518.60
524.36	7680.20
524.82	7805.40
525.28	7942.60
525.74	8065.60
526.20	8174.20
526.65	8279.20
527.11	8413.80
527.57	8550.40
528.03	8628.00
528.49	8788.60
528.94	8870.60
529.40	8968.20
529.86	9092.20
530.32	9224.00
530.77	9284.40
531.23	9394.20
531.69	9590.20
532.15	9659.60
532.61	9759.00
533.06	9824.60
533.52	9828.60
533.98	10027.60
534.44	10102.40
534.89	10175.80
535.35	10318.20
535.81	10376.60
536.27	10482.80
536.72	10509.40
537.18	10585.60
537.64	10674.40
538.09	10768.60
538.55	10827.60
539.01	10874.80
539.47	10938.60
539.92	11033.40
540.38	11067.80
540.84	11198.80
541.29	11227.60
541.75	11298.80
542.21	11383.40
542.67	11413.80
543.12	11539.60
543.58	11575.80
544.04	11598.00
544.49	11675.40
544.95	11667.80
545.41	11751.80
545.86	11835.60
546.32	11861.00
546.78	11911.60
547.23	11958.80
547.69	12061.00
548.15	11992.00
548.60	11986.80
549.06	12161.40
549.52	12053.00
549.97	12039.80
550.43	12175.80
550.89	12180.80
551.34	12258.40
551.80	12237.00
552.26	12210.00
552.71	12285.20
553.17	12330.60
553.63	12335.20
554.08	12380.40
554.54	12363.80
554.99	12424.60
555.45	12344.60
555.91	12442.80
556.36	12389.00
556.82	12356.00
557.28	12355.80
557.73	12431.20
558.19	12333.00
558.64	12412.40
559.10	12320.60
559.56	12343.60
560.01	12312.00
560.47	12412.40
560.92	12357.20
561.38	12309.20
561.84	12340.20
562.29	12357.00
562.75	12321.40
563.20	12273.00
563.66	12357.00
564.11	12203.80
564.57	12252.40
565.03	12214.60
565.48	12149.60
565.94	12162.00
566.39	12136.00
566.85	12094.80
567.30	12080.80
567.76	12012.40
568.22	11990.60
568.67	12046.60
569.13	12051.60
569.58	11900.20
570.04	11872.20
570.49	11837.40
570.95	11735.60
571.40	11748.80
571.86	11702.40
572.31	11612.80
572.77	11626.00
573.22	11498.20
573.68	11514.00
574.13	11489.60
574.59	11363.80
575.04	11321.40
575.50	11246.40
575.95	11152.20
576.41	11118.40
576.86	11045.80
577.32	11008.40
577.77	11026.40
578.23	10922.60
578.68	10788.60
579.14	10736.20
579.59	10738.80
580.05	10636.60
580.50	10626.60
580.96	10513.40
581.41	10482.40
581.87	10421.40
582.32	10330.00
582.78	10269.60
583.23	10186.60
583.69	10086.00
584.14	10027.40
584.60	9990.40
585.05	9970.40
585.50	9835.40
585.96	9849.40
586.41	9678.40
586.87	9626.20
587.32	9570.80
587.78	9504.40
588.23	9458.60
588.68	9326.40
589.14	9368.00
589.59	9297.00
590.05	9147.20
590.50	9094.20
590.96	9021.40
591.41	8980.20
591.86	8915.40
592.32	8880.80
592.77	8790.80
593.23	8692.00
593.68	8625.60
594.13	8602.00
594.59	8554.20
595.04	8438.20
595.50	8375.40
595.95	8350.20
596.40	8222.60
596.86	8189.20
597.31	8097.20
597.76	8013.00
598.22	7975.60
598.67	7921.60
599.13	7819.20
599.58	7743.20
600.03	7700.20
600.49	7684.80
600.94	7562.80
601.39	7511.80
601.85	7423.40
602.30	7336.60
602.75	7311.60
603.21	7224.00
603.66	7207.20
604.11	7149.20
604.57	7030.60
605.02	6953.80
605.47	6965.60
605.93	6873.00
606.38	6769.20
606.83	6717.80
607.29	6692.20
607.74	6586.80
608.19	6595.00
608.65	6500.80
609.10	6478.00
609.55	6379.60
610.01	6295.20
610.46	6301.40
610.91	6244.20
611.36	6192.60
611.82	6111.20
612.27	6070.40
612.72	6006.00
613.18	5936.00
613.63	5879.80
614.08	5847.20
614.53	5743.00
614.99	5707.00
615.44	5610.80
615.89	5583.20
616.35	5560.40
616.80	5505.40
617.25	5408.80
617.70	5390.60
618.16	5385.00
618.61	5234.00
619.06	5222.40
619.51	5154.80
619.97	5117.80
620.42	5053.20
620.87	4983.80
621.32	4920.40
621.77	4877.40
622.23	4851.00
622.68	4777.60
623.13	4771.00
623.58	4702.80
624.04	4638.00
624.49	4596.60
624.94	4566.80
625.39	4509.20
625.84	4453.20
626.30	4403.40
626.75	4339.20
627.20	4320.20
627.65	4265.20
628.10	4211.60
628.56	4176.80
629.01	4113.80
629.46	4103.60
629.91	4074.20
630.36	3970.80
630.82	3933.00
631.27	3920.60
631.72	3860.00
632.17	3812.00
632.62	3770.20
633.07	3750.60
633.53	3685.60
633.98	3667.60
634.43	3624.00
634.88	3546.00
635.33	3573.60
635.78	3504.80
636.24	3440.00
636.69	3450.40
637.14	3412.00
637.59	3359.00
638.04	3319.20
638.49	3282.60
638.94	3242.00
639.39	3220.20
639.85	3201.80
640.30	3154.20
640.75	3127.80
641.20	3083.80
641.65	3051.20
642.10	3028.40
642.55	2991.00
643.00	2955.60
643.46	2936.80
643.91	2906.20
644.36	2874.20
644.81	2845.00
645.26	2822.40
645.71	2807.00
646.16	2778.00
646.61	2753.00
647.06	2705.40
647.51	2708.80
647.96	2670.00
648.41	2655.00
648.87	2624.20
649.32	2586.60
649.77	2551.20
650.22	2546.60
650.67	2510.40
651.12	2478.80
651.57	2484.80
652.02	2456.40
652.47	2432.40
652.92	2421.00
653.37	2409.60
653.82	2355.20
654.27	2339.00
654.72	2301.80
655.17	2313.20
655.62	2282.40
656.07	2252.60
656.52	2255.00
656.97	2214.40
657.42	2209.20
657.87	2193.00
658.32	2155.60
658.77	2152.80
659.22	2126.80
659.67	2109.40
660.13	2109.80
660.58	2076.80
661.03	2062.40
661.48	2052.80
661.93	2027.00
662.37	2015.40
662.82	1984.40
663.27	1968.00
663.72	1965.20
664.17	1959.60
664.62	1933.60
665.07	1908.00
665.52	2037.20
665.97	1896.00
666.42	1893.60
666.87	1858.40
667.32	1838.80
667.77	1811.80
668.22	1815.80
668.67	1802.40
669.12	1786.80
669.57	1771.40
670.02	1755.40
670.47	1722.80
670.92	1726.00
671.37	1692.80
671.82	1702.80
672.27	1697.60
672.72	1678.40
673.17	1668.60
673.61	1648.80
674.06	1636.40
674.51	1617.80
674.96	1618.80
675.41	1587.40
675.86	1588.80
676.31	1581.80
676.76	1565.60
677.21	1546.40
677.66	1540.20
678.11	1534.00
678.55	1520.00
679.00	1525.00
679.45	1504.80
679.90	1495.20
680.35	1493.60
680.80	1457.20
681.25	1466.20
681.70	1454.00
682.15	1446.40
682.59	1435.00
683.04	1435.40
683.49	1424.40
683.94	1406.20
684.39	1444.40
684.84	1397.20
685.29	1384.80
685.73	1381.40
686.18	1357.60
686.63	1381.80
687.08	1356.00
687.53	1334.20
687.98	1428.60
688.43	1338.40
688.87	1322.40
689.32	1307.80
689.77	1308.60
690.22	1283.00
690.67	1276.80
691.12	1289.80
691.56	1273.60
692.01	1270.00
692.46	1263.00
692.91	1249.60
693.36	1254.80
693.80	1252.40
694.25	1227.20
694.70	1211.00
695.15	1227.80
695.60	1212.20
696.04	1221.40
696.49	1210.80
696.94	1195.60
697.39	1198.20
697.84	1203.80
698.28	1180.60
698.73	1171.40
699.18	1183.60
699.63	1163.60
700.07	1161.00
700.52	1171.80
700.97	1141.80
701.42	1150.00
701.86	1151.00
702.31	1142.40
702.76	1139.20
703.21	1186.00
703.65	1129.60
704.10	1119.60
704.55	1131.60
705.00	1108.60
705.44	1113.20
705.89	1112.60
706.34	1095.20
706.79	1104.60
707.23	1098.60
707.68	1072.60
708.13	1086.60
708.58	1097.00
709.02	1090.80
709.47	1081.60
709.92	1077.80
710.36	1070.60
710.81	1113.00
711.26	1082.80
711.71	1054.00
712.15	1062.80
712.60	1059.60
713.05	1049.80
713.49	1058.20
713.94	1059.80
714.39	1045.40
714.83	1046.80
715.28	1043.40
715.73	1034.20
716.17	1035.20
716.62	1029.40
717.07	1024.40
717.51	1030.00
717.96	1032.80
718.41	1016.80
718.85	1015.00
719.30	1024.40
719.75	1017.20
720.19	1010.00
720.64	1013.00
721.09	1003.20
721.53	1000.80
721.98	1002.40
722.43	993.20
722.87	993.60
723.32	1006.80
723.76	988.20
724.21	995.40
724.66	994.00
725.10	988.40
725.55	985.20
726.00	997.40
726.44	982.60
726.89	986.80
727.33	980.80
727.78	977.20
728.23	978.60
728.67	977.60
729.12	967.60
729.56	974.40
730.01	975.20
730.46	963.80
730.90	962.80
731.35	971.00
731.79	956.60
732.24	969.60
732.69	967.00
733.13	952.20
733.58	955.00
734.02	966.20
734.47	957.80
734.91	951.00
735.36	953.60
735.80	942.20
736.25	946.00
736.70	953.40
737.14	948.40
737.59	944.80
738.03	951.00
738.48	943.00
738.92	959.20
739.37	969.00
739.81	941.40
740.26	942.00
740.70	946.80
741.15	933.40
741.60	935.60
742.04	944.80
742.49	938.40
742.93	937.80
743.38	943.00
743.82	931.40
744.27	935.60
744.71	942.80
745.16	922.20
745.60	929.40
746.05	918.40
746.49	929.20
746.94	922.00
747.38	934.00
747.83	926.60
748.27	922.80
748.72	930.00
749.16	915.80
749.61	926.00
750.05	925.60
750.49	918.80
750.94	922.20
751.38	927.40
751.83	910.20
752.27	911.00
752.72	925.00
753.16	913.80
753.61	921.40
754.05	922.00
754.50	911.00
754.94	922.20
755.38	929.00
755.83	910.40
756.27	911.60
756.72	917.80
757.16	909.40
757.61	904.80
758.05	920.60
758.50	914.40
758.94	919.80
759.38	912.80
759.83	905.20
760.27	910.60
760.72	918.60
761.16	904.40
761.60	911.20
762.05	912.20
762.49	912.80
762.94	908.80
763.38	920.20
763.82	908.40
764.27	910.20
764.71	904.60
765.16	898.00
765.60	903.00
766.04	902.60
766.49	900.20
766.93	893.20
767.38	906.80
767.82	897.60
768.26	900.00
768.71	900.20
769.15	905.20
769.59	891.40
770.04	896.20
770.48	895.60
770.92	900.80
771.37	906.60
771.81	898.60
772.25	893.60
772.70	900.20
773.14	898.20
773.58	892.80
774.03	896.60
774.47	900.60
774.91	889.60
775.36	898.80
775.80	897.20
776.24	887.80
776.69	893.60
777.13	889.80
777.57	887.00
778.02	888.00
778.46	887.60
778.90	886.20
779.35	891.20
779.79	888.40
780.23	884.80
780.67	892.60
781.12	887.00
781.56	883.80
782.00	889.40
782.45	887.20
782.89	892.80
783.33	892.60
783.77	889.00
784.22	885.80
784.66	887.40
785.10	884.40
785.55	886.00
785.99	882.40
786.43	886.40
786.87	878.40
787.32	894.40
787.76	882.20
788.20	881.80
788.64	889.60
789.09	888.40
789.53	889.00
789.97	892.00
790.41	884.60
790.86	880.80
791.30	881.00
791.74	886.60
792.18	875.40
792.62	881.40
793.07	876.40
793.51	888.00
793.95	883.60
794.39	889.20
794.84	882.60
795.28	883.60
795.72	883.00
796.16	877.40
796.60	885.00
797.05	883.20
797.49	880.80
797.93	887.00
798.37	883.20
798.81	873.20
799.26	887.40
799.70	878.80
800.14	880.40
800.58	890.80
801.02	886.20
801.46	880.20
801.91	886.80
802.35	881.00
802.79	876.00
803.23	885.00
803.67	873.40
804.11	886.20
804.56	878.20
805.00	885.80
805.44	872.60
805.88	873.80
806.32	881.80
806.76	873.80
807.20	885.40
807.65	878.20
808.09	879.00
808.53	877.00
808.97	874.40
809.41	884.60
809.85	879.40
810.29	879.00
810.73	881.20
811.18	881.40
811.62	879.60
812.06	873.60
812.50	886.00
812.94	878.60
813.38	877.00
813.82	875.60
814.26	875.20
814.70	871.80
815.14	888.00
815.59	884.40
816.03	875.80
816.47	881.20
816.91	879.40
817.35	876.00
817.79	871.40
818.23	880.40
818.67	876.40
819.11	879.00
819.55	880.40
819.99	869.40
820.43	867.00
820.87	875.00
821.32	872.00
821.76	875.60
822.20	873.20
822.64	873.40
823.08	881.80
823.52	866.60
823.96	874.20
824.40	874.20
824.84	875.60
825.28	870.40
825.72	869.60
826.16	875.20
826.60	874.60
827.04	877.00
827.48	875.00
827.92	859.20
828.36	878.60
828.80	873.80
829.24	877.00
829.68	897.20
830.12	881.60
830.56	870.40
831.00	881.00
831.44	867.80
831.88	871.60
832.32	874.20
832.76	877.40
833.20	871.20
833.64	882.00
834.08	876.80
834.52	867.60
834.96	871.80
835.40	875.00
835.84	865.60
836.28	869.60
836.72	873.40
837.16	872.60
837.60	874.20
838.04	886.40
838.48	880.00
838.92	871.60
839.36	877.80
839.80	871.40
840.23	872.80
840.67	878.60
841.11	868.40
841.55	873.60
841.99	880.80
842.43	875.00
842.87	870.00
843.31	872.40
843.75	863.20
844.19	882.00
844.63	875.60
845.07	863.20
845.51	874.80
845.95	879.40
846.38	874.20
846.82	896.60
847.26	870.60
847.70	868.20
848.14	866.20
848.58	873.20
849.02	873.40
849.46	878.40
849.90	865.80
850.33	918.20
850.77	880.00
851.21	878.20
851.65	867.60
852.09	863.60
852.53	870.40
852.97	871.40
853.41	869.00
853.84	866.40
854.28	869.20
854.72	879.60
855.16	880.00
855.60	874.20
856.04	870.80
856.48	874.00
856.91	869.00
857.35	877.60
857.79	877.60
858.23	867.20
858.67	870.40
859.11	866.00
859.55	867.80
859.98	881.80
860.42	877.80
860.86	865.80
861.30	874.00
861.74	863.40
862.17	859.20
862.61	873.00
863.05	871.20
863.49	870.80
863.93	879.60
864.36	878.40
864.80	863.20
865.24	869.40
865.68	872.00
866.12	877.60
866.55	863.80
866.99	873.00
867.43	857.20
867.87	870.40
868.31	872.40
868.74	873.00
869.18	874.80
869.62	869.40
870.06	863.80
870.49	869.80
870.93	869.20
871.37	864.40
871.81	860.40
872.24	875.40
872.68	866.00
873.12	862.60
873.56	873.20
873.99	865.40
874.43	874.00
874.87	876.00
875.31	871.40
875.74	866.80
876.18	885.80
876.62	860.40
877.06	867.00
877.49	876.60
877.93	864.80
878.37	877.40
878.81	875.80
879.24	867.20
879.68	868.00
880.12	876.80
880.55	866.20
880.99	867.60
881.43	877.00
881.87	863.80
882.30	866.80
882.74	868.00
883.18	865.40
883.61	869.80
884.05	875.60
884.49	865.80
884.92	870.20
885.36	877.60
885.80	854.20
886.23	864.00
886.67	869.40
887.11	868.60
887.54	871.00
887.98	874.00
888.42	871.20
888.85	873.20
889.29	881.00
889.73	874.00
890.16	875.60
890.60	871.60
891.04	864.60
891.47	867.60
891.91	858.80
892.35	873.60
892.78	868.40
893.22	879.60
893.65	871.00
894.09	863.60
894.53	878.00
894.96	862.40
895.40	861.60
895.84	876.60
896.27	871.20
896.71	867.80
897.14	866.00
897.58	859.60
898.02	871.20
898.45	867.60
898.89	861.60
899.32	865.80
899.76	874.60
900.20	866.00
900.63	862.80
901.07	876.00
901.50	872.40
901.94	861.60
902.38	874.00
902.81	863.00
903.25	865.00
903.68	868.40
904.12	861.60
904.55	854.20
904.99	866.60
905.43	861.00
905.86	871.40
906.30	878.40
906.73	872.20
907.17	904.00
907.60	873.60
908.04	871.20
908.47	864.60
908.91	866.20
909.34	865.40
909.78	861.20
910.22	871.60
910.65	869.00
911.09	868.00
911.52	865.40
911.96	857.00
